permno,ticker,company_name,date,open_price,high_price,low_price,close_price,close_ratio
18729,CL,COLGATE PALMOLIVE CO,1977-10-01,,24.375,20.375,21.75,0.8923076923076924
19350,DE,DEERE & CO,1977-10-01,,26.25,24.0,24.625,0.9425837320574163
19393,BMY,BRISTOL MYERS CO,1977-10-01,,35.875,30.5,33.0,0.946236559139785
19561,BA,BOEING CO,1977-10-01,,26.25,23.625,26.25,1.0606060606060606
20482,ABT,ABBOTT LABORATORIES,1977-10-01,,53.0,48.875,49.625,0.9682926829268292
21573,IP,INTERNATIONAL PAPER CO,1977-10-01,,44.75,39.0,40.875,0.9263456090651558
21776,PE,PHILADELPHIA ELECTRIC CO,1977-10-01,,20.25,19.75,20.0,1.0
21936,PFE,PFIZER INC,1977-10-01,,27.125,23.625,24.875,0.9299065420560748
22293,GLW,CORNING GLASS WORKS,1977-10-01,,64.0,54.75,55.625,0.8725490196078431
22509,PPG,P P G INDUSTRIES INC,1977-10-01,,30.0,27.0,27.75,0.9327731092436975
22592,MMM,MINNESOTA MINING & MFG CO,1977-10-01,,51.0,45.0,48.0,0.9481481481481482
22752,MRK,MERCK & CO INC,1977-10-01,,58.875,51.0,54.0,0.9230769230769231
22779,MOT,MOTOROLA INC,1977-10-01,,45.625,36.125,37.375,0.8236914600550964
23026,OEC,OHIO EDISON CO,1977-10-01,,19.75,18.75,19.25,0.9808917197452229
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1977-10-01,,25.125,23.0,23.125,0.925
23819,HAL,HALLIBURTON CO,1977-10-01,,62.5,58.5,59.375,0.9916492693110647
23931,NSP,NORTHERN STATES POWER CO MN,1977-10-01,,29.875,26.5,27.625,0.9285714285714286
24010,MSU,MIDDLE SOUTH UTILITIES INC,1977-10-01,,17.375,16.375,16.625,0.9637681159420289
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1977-10-01,,24.875,23.625,24.5,1.005128205128205
24643,AA,ALUMINUM COMPANY AMER,1977-10-01,,45.25,41.375,44.75,0.9944444444444445
25320,CPB,CAMPBELL SOUP CO,1977-10-01,,37.125,35.25,36.75,1.013793103448276
25785,F,FORD MOTOR CO DEL,1977-10-01,,46.25,42.25,42.875,0.927027027027027
10145,ACD,ALLIED CHEMICAL CORP,1977-11-01,,44.875,39.75,43.875,1.0446428571428572
11308,KO,COCA COLA CO,1977-11-01,,39.875,35.5,37.875,1.0133779264214047
11404,ED,CONSOLIDATED EDISON CO NY INC,1977-11-01,,25.5,23.0,25.0,1.0638297872340425
11674,DTE,DETROIT EDISON CO,1977-11-01,,17.0,15.875,16.875,1.0546875
11762,ETN,EATON CORP,1977-11-01,,39.75,35.5,38.5,1.0620689655172415
11850,XON,EXXON CORP,1977-11-01,,49.125,46.0,46.5,0.986737400530504
12052,GD,GENERAL DYNAMICS CORP,1977-11-01,,52.0,45.625,48.25,1.048913043478261
12060,GE,GENERAL ELECTRIC CO,1977-11-01,,52.75,48.875,50.125,1.0
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1977-11-01,,269.25,249.0,264.0,1.0262390670553936
13856,PEP,PEPSICO INC,1977-11-01,,27.875,23.375,26.25,1.0447761194029852
13901,MO,PHILIP MORRIS INC,1977-11-01,,64.875,59.125,62.0,1.0184804928131417
13928,P,PHILLIPS PETROLEUM CO,1977-11-01,,31.875,27.75,31.0,1.092511013215859
14541,SD,STANDARD OIL CO CALIFORNIA,1977-11-01,,40.625,37.5,40.0,1.032258064516129
15579,TXN,TEXAS INSTRUMENTS INC,1977-11-01,,81.75,70.0,71.5,0.9517470881863561
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1977-11-01,,27.0,24.5,26.25,1.0606060606060606
16600,HSY,HERSHEY FOODS CORP,1977-11-01,,19.5,17.5,19.375,1.0763888888888888
16678,KR,KROGER CO,1977-11-01,,26.625,23.25,26.125,1.0609137055837563
17005,MES,MELVILLE CORP,1977-11-01,,28.0,24.75,27.5,1.0945273631840795
17478,MHP,MCGRAW HILL INC,1977-11-01,,19.5,18.0,18.75,1.0
17750,KMB,KIMBERLY CLARK CORP,1977-11-01,,41.125,36.875,41.0,1.0789473684210527
17830,UTX,UNITED TECHNOLOGIES CORP,1977-11-01,,38.25,33.625,37.5,1.079136690647482
18163,PG,PROCTER & GAMBLE CO,1977-11-01,,86.375,80.25,85.375,1.0301659125188538
18411,SO,SOUTHERN CO,1977-11-01,,17.875,16.875,17.625,1.0071428571428571
18542,CAT,CATERPILLAR TRACTOR INC,1977-11-01,,57.25,49.625,54.875,1.0655339805825244
18729,CL,COLGATE PALMOLIVE CO,1977-11-01,,24.25,21.375,23.625,1.0862068965517242
19350,DE,DEERE & CO,1977-11-01,,27.75,24.25,24.875,1.0101522842639594
19393,BMY,BRISTOL MYERS CO,1977-11-01,,35.125,31.625,32.875,0.9962121212121212
19561,BA,BOEING CO,1977-11-01,,29.5,25.125,28.25,1.0761904761904761
20482,ABT,ABBOTT LABORATORIES,1977-11-01,,57.25,49.125,53.5,1.0780856423173804
21573,IP,INTERNATIONAL PAPER CO,1977-11-01,,44.5,40.125,43.25,1.0581039755351682
21776,PE,PHILADELPHIA ELECTRIC CO,1977-11-01,,20.25,19.625,19.75,0.9875
21936,PFE,PFIZER INC,1977-11-01,,28.0,24.375,27.5,1.105527638190955
22293,GLW,CORNING GLASS WORKS,1977-11-01,,60.375,53.875,56.625,1.0179775280898875
22509,PPG,P P G INDUSTRIES INC,1977-11-01,,29.75,26.0,28.375,1.0225225225225225
22592,MMM,MINNESOTA MINING & MFG CO,1977-11-01,,50.25,45.875,48.375,1.0078125
22752,MRK,MERCK & CO INC,1977-11-01,,59.0,52.25,56.25,1.0416666666666667
22779,MOT,MOTOROLA INC,1977-11-01,,39.625,36.375,36.5,0.9765886287625418
23026,OEC,OHIO EDISON CO,1977-11-01,,20.5,19.0,19.5,1.0129870129870129
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1977-11-01,,24.375,22.125,23.625,1.0216216216216216
23819,HAL,HALLIBURTON CO,1977-11-01,,64.75,58.125,64.375,1.0842105263157895
23931,NSP,NORTHERN STATES POWER CO MN,1977-11-01,,28.75,27.0,28.625,1.0361990950226243
24010,MSU,MIDDLE SOUTH UTILITIES INC,1977-11-01,,17.625,16.125,17.25,1.037593984962406
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1977-11-01,,25.25,23.5,24.5,1.0
24643,AA,ALUMINUM COMPANY AMER,1977-11-01,,45.25,41.75,43.75,0.9776536312849162
25320,CPB,CAMPBELL SOUP CO,1977-11-01,,37.375,35.5,35.875,0.9761904761904762
25785,F,FORD MOTOR CO DEL,1977-11-01,,45.875,41.875,43.25,1.0087463556851313
10145,ACD,ALLIED CHEMICAL CORP,1977-12-01,,45.625,41.5,44.25,1.0085470085470085
11308,KO,COCA COLA CO,1977-12-01,,38.125,36.375,37.25,0.9834983498349835
11404,ED,CONSOLIDATED EDISON CO NY INC,1977-12-01,,25.75,24.375,25.375,1.015
11674,DTE,DETROIT EDISON CO,1977-12-01,,17.25,16.125,16.5,0.9777777777777777
11762,ETN,EATON CORP,1977-12-01,,39.125,35.0,36.5,0.948051948051948
11850,XON,EXXON CORP,1977-12-01,,48.25,44.875,48.125,1.0349462365591398
12052,GD,GENERAL DYNAMICS CORP,1977-12-01,,49.375,44.5,45.75,0.9481865284974094
12060,GE,GENERAL ELECTRIC CO,1977-12-01,,50.5,47.375,49.875,0.9950124688279302
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1977-12-01,,275.25,259.25,273.5,1.0359848484848484
13856,PEP,PEPSICO INC,1977-12-01,,28.625,25.75,28.0,1.0666666666666667
13901,MO,PHILIP MORRIS INC,1977-12-01,,63.5,59.625,61.875,0.9979838709677419
13928,P,PHILLIPS PETROLEUM CO,1977-12-01,,31.875,28.875,30.625,0.9879032258064516
14541,SD,STANDARD OIL CO CALIFORNIA,1977-12-01,,40.25,38.25,38.875,0.971875
15579,TXN,TEXAS INSTRUMENTS INC,1977-12-01,,76.25,68.625,73.5,1.027972027972028
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1977-12-01,,27.25,25.75,26.375,1.0047619047619047
16600,HSY,HERSHEY FOODS CORP,1977-12-01,,20.0,19.25,19.875,1.0258064516129033
16678,KR,KROGER CO,1977-12-01,,27.75,25.625,27.625,1.0574162679425838
17005,MES,MELVILLE CORP,1977-12-01,,27.875,26.125,27.875,1.0136363636363637
17478,MHP,MCGRAW HILL INC,1977-12-01,,19.25,18.25,19.25,1.0266666666666666
17750,KMB,KIMBERLY CLARK CORP,1977-12-01,,43.375,40.625,42.875,1.045731707317073
17830,UTX,UNITED TECHNOLOGIES CORP,1977-12-01,,37.625,35.0,35.875,0.9566666666666667
18163,PG,PROCTER & GAMBLE CO,1977-12-01,,86.375,82.625,85.875,1.0058565153733527
18411,SO,SOUTHERN CO,1977-12-01,,17.75,17.0,17.75,1.0070921985815602
18542,CAT,CATERPILLAR TRACTOR INC,1977-12-01,,55.125,52.375,54.875,1.0
18729,CL,COLGATE PALMOLIVE CO,1977-12-01,,23.75,20.875,21.625,0.9153439153439153
19350,DE,DEERE & CO,1977-12-01,,25.875,24.375,24.75,0.9949748743718593
19393,BMY,BRISTOL MYERS CO,1977-12-01,,34.0,32.125,33.625,1.0228136882129277
19561,BA,BOEING CO,1977-12-01,,29.375,27.125,28.125,0.995575221238938
20482,ABT,ABBOTT LABORATORIES,1977-12-01,,56.5,52.75,56.5,1.0560747663551402
21573,IP,INTERNATIONAL PAPER CO,1977-12-01,,43.75,40.75,43.75,1.0115606936416186
21776,PE,PHILADELPHIA ELECTRIC CO,1977-12-01,,20.125,19.125,19.625,0.9936708860759493
21936,PFE,PFIZER INC,1977-12-01,,27.75,25.375,27.375,0.9954545454545455
22293,GLW,CORNING GLASS WORKS,1977-12-01,,58.125,50.5,52.125,0.9205298013245033
22509,PPG,P P G INDUSTRIES INC,1977-12-01,,28.0,25.5,27.0,0.9515418502202643
22592,MMM,MINNESOTA MINING & MFG CO,1977-12-01,,48.75,45.0,48.5,1.0025839793281655
22752,MRK,MERCK & CO INC,1977-12-01,,56.625,53.625,55.5,0.9866666666666667
22779,MOT,MOTOROLA INC,1977-12-01,,36.75,33.625,36.625,1.0034246575342465
23026,OEC,OHIO EDISON CO,1977-12-01,,20.0,19.125,19.5,1.0
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1977-12-01,,23.75,22.75,22.875,0.9682539682539683
23819,HAL,HALLIBURTON CO,1977-12-01,,65.75,60.5,65.125,1.0116504854368933
23931,NSP,NORTHERN STATES POWER CO MN,1977-12-01,,29.25,27.875,28.25,0.9868995633187773
24010,MSU,MIDDLE SOUTH UTILITIES INC,1977-12-01,,17.875,16.5,16.5,0.9565217391304348
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1977-12-01,,24.75,24.0,24.375,0.9948979591836735
24643,AA,ALUMINUM COMPANY AMER,1977-12-01,,46.625,41.625,46.625,1.0657142857142856
25320,CPB,CAMPBELL SOUP CO,1977-12-01,,36.0,33.25,33.75,0.9407665505226481
25785,F,FORD MOTOR CO DEL,1977-12-01,,45.75,43.0,45.75,1.0578034682080926
10145,ACD,ALLIED CHEMICAL CORP,1978-01-01,,44.125,36.125,38.0,0.8587570621468926
11308,KO,COCA COLA CO,1978-01-01,,37.625,35.125,35.75,0.959731543624161
11404,ED,CONSOLIDATED EDISON CO NY INC,1978-01-01,,25.875,23.0,23.375,0.9211822660098522
11674,DTE,DETROIT EDISON CO,1978-01-01,,16.75,16.0,16.5,1.0
11762,ETN,EATON CORP,1978-01-01,,36.75,33.0,34.125,0.934931506849315
11850,XON,EXXON CORP,1978-01-01,,48.0,43.0,45.75,0.9506493506493506
12052,GD,GENERAL DYNAMICS CORP,1978-01-01,,46.0,40.375,40.875,0.8934426229508197
12060,GE,GENERAL ELECTRIC CO,1978-01-01,,49.625,45.0,45.75,0.9172932330827067
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1978-01-01,,273.0,264.0,265.5,0.9707495429616088
13856,PEP,PEPSICO INC,1978-01-01,,28.25,25.5,25.75,0.9196428571428571
13901,MO,PHILIP MORRIS INC,1978-01-01,,61.75,55.875,58.5,0.9454545454545454
13928,P,PHILLIPS PETROLEUM CO,1978-01-01,,31.25,26.75,28.25,0.9224489795918367
14541,SD,STANDARD OIL CO CALIFORNIA,1978-01-01,,38.875,34.25,36.75,0.9453376205787781
15579,TXN,TEXAS INSTRUMENTS INC,1978-01-01,,74.375,69.0,73.5,1.0
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1978-01-01,,26.75,25.0,25.75,0.976303317535545
16600,HSY,HERSHEY FOODS CORP,1978-01-01,,20.375,19.0,20.0,1.0062893081761006
16678,KR,KROGER CO,1978-01-01,,27.625,25.375,26.0,0.9411764705882353
17005,MES,MELVILLE CORP,1978-01-01,,27.875,24.25,24.75,0.8878923766816144
17478,MHP,MCGRAW HILL INC,1978-01-01,,19.25,16.375,16.875,0.8766233766233766
17750,KMB,KIMBERLY CLARK CORP,1978-01-01,,42.75,38.75,42.25,0.9854227405247813
17830,UTX,UNITED TECHNOLOGIES CORP,1978-01-01,,36.125,32.25,34.0,0.9477351916376306
18163,PG,PROCTER & GAMBLE CO,1978-01-01,,85.5,78.375,78.875,0.9184861717612809
18411,SO,SOUTHERN CO,1978-01-01,,17.875,16.875,17.0,0.9577464788732394
18542,CAT,CATERPILLAR TRACTOR INC,1978-01-01,,54.75,49.0,49.5,0.9020501138952164
18729,CL,COLGATE PALMOLIVE CO,1978-01-01,,21.75,19.5,19.875,0.9190751445086706
19350,DE,DEERE & CO,1978-01-01,,25.25,23.125,23.625,0.9545454545454546
19393,BMY,BRISTOL MYERS CO,1978-01-01,,33.625,31.25,31.75,0.9442379182156134
19561,BA,BOEING CO,1978-01-01,,28.125,25.0,26.375,0.9377777777777778
20482,ABT,ABBOTT LABORATORIES,1978-01-01,,56.75,50.0,51.25,0.9070796460176991
21573,IP,INTERNATIONAL PAPER CO,1978-01-01,,43.75,39.0,39.625,0.9057142857142857
21776,PE,PHILADELPHIA ELECTRIC CO,1978-01-01,,19.75,18.625,19.0,0.9681528662420382
21936,PFE,PFIZER INC,1978-01-01,,28.25,26.25,27.125,0.9908675799086758
22293,GLW,CORNING GLASS WORKS,1978-01-01,,52.125,46.625,48.25,0.9256594724220624
22509,PPG,P P G INDUSTRIES INC,1978-01-01,,27.25,23.75,23.875,0.8842592592592593
22592,MMM,MINNESOTA MINING & MFG CO,1978-01-01,,48.125,45.875,46.875,0.9664948453608248
22752,MRK,MERCK & CO INC,1978-01-01,,55.875,51.75,54.875,0.9887387387387387
22779,MOT,MOTOROLA INC,1978-01-01,,37.375,35.125,36.125,0.9863481228668942
23026,OEC,OHIO EDISON CO,1978-01-01,,19.75,18.625,18.625,0.9551282051282052
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1978-01-01,,23.0,21.875,22.375,0.9781420765027322
23819,HAL,HALLIBURTON CO,1978-01-01,,65.375,57.5,59.25,0.9097888675623801
23931,NSP,NORTHERN STATES POWER CO MN,1978-01-01,,28.25,24.75,25.75,0.911504424778761
24010,MSU,MIDDLE SOUTH UTILITIES INC,1978-01-01,,16.75,16.0,16.25,0.9848484848484849
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1978-01-01,,24.5,23.125,23.875,0.9794871794871794
24643,AA,ALUMINUM COMPANY AMER,1978-01-01,,46.5,38.5,38.875,0.8337801608579088
25320,CPB,CAMPBELL SOUP CO,1978-01-01,,33.875,31.375,31.875,0.9444444444444444
25785,F,FORD MOTOR CO DEL,1978-01-01,,45.625,40.0,41.875,0.9153005464480874
10145,ACD,ALLIED CHEMICAL CORP,1978-02-01,,38.125,34.125,36.0,0.9473684210526315
11308,KO,COCA COLA CO,1978-02-01,,37.25,35.625,35.875,1.0034965034965035
11404,ED,CONSOLIDATED EDISON CO NY INC,1978-02-01,,23.5,22.5,22.75,0.9732620320855615
11674,DTE,DETROIT EDISON CO,1978-02-01,,16.875,16.0,16.25,0.9848484848484849
11762,ETN,EATON CORP,1978-02-01,,35.125,33.5,33.75,0.989010989010989
11850,XON,EXXON CORP,1978-02-01,,47.125,43.75,44.0,0.9617486338797814
12052,GD,GENERAL DYNAMICS CORP,1978-02-01,,42.375,37.0,39.25,0.9602446483180428
12060,GE,GENERAL ELECTRIC CO,1978-02-01,,48.0,44.25,44.75,0.9781420765027322
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1978-02-01,,266.375,250.25,251.25,0.9463276836158192
13856,PEP,PEPSICO INC,1978-02-01,,26.25,24.5,24.625,0.9563106796116505
13901,MO,PHILIP MORRIS INC,1978-02-01,,59.5,56.0,56.625,0.967948717948718
13928,P,PHILLIPS PETROLEUM CO,1978-02-01,,30.25,27.625,28.0,0.9911504424778761
14541,SD,STANDARD OIL CO CALIFORNIA,1978-02-01,,38.75,36.25,37.75,1.0272108843537415
15579,TXN,TEXAS INSTRUMENTS INC,1978-02-01,,75.0,61.375,61.5,0.8367346938775511
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1978-02-01,,26.625,25.0,25.875,1.0048543689320388
16600,HSY,HERSHEY FOODS CORP,1978-02-01,,21.5,19.625,20.75,1.0375
16678,KR,KROGER CO,1978-02-01,,27.625,25.875,26.25,1.0096153846153846
17005,MES,MELVILLE CORP,1978-02-01,,26.5,24.625,25.5,1.0303030303030303
17478,MHP,MCGRAW HILL INC,1978-02-01,,18.25,17.0,17.75,1.0518518518518518
17750,KMB,KIMBERLY CLARK CORP,1978-02-01,,44.375,41.5,43.375,1.0266272189349113
17830,UTX,UNITED TECHNOLOGIES CORP,1978-02-01,,35.5,33.5,33.875,0.9963235294117647
18163,PG,PROCTER & GAMBLE CO,1978-02-01,,80.5,76.625,76.75,0.9730586370839936
18411,SO,SOUTHERN CO,1978-02-01,,17.125,16.375,16.5,0.9705882352941176
18542,CAT,CATERPILLAR TRACTOR INC,1978-02-01,,50.625,49.125,49.25,0.9949494949494949
18729,CL,COLGATE PALMOLIVE CO,1978-02-01,,20.375,19.0,19.625,0.9874213836477987
19350,DE,DEERE & CO,1978-02-01,,24.875,22.75,23.125,0.9788359788359788
19393,BMY,BRISTOL MYERS CO,1978-02-01,,32.625,28.5,28.75,0.905511811023622
19561,BA,BOEING CO,1978-02-01,,32.75,26.25,31.5,1.1943127962085307
20482,ABT,ABBOTT LABORATORIES,1978-02-01,,53.0,51.125,51.375,1.002439024390244
21573,IP,INTERNATIONAL PAPER CO,1978-02-01,,40.375,35.625,36.125,0.9116719242902208
21776,PE,PHILADELPHIA ELECTRIC CO,1978-02-01,,19.375,18.375,18.5,0.9736842105263158
21936,PFE,PFIZER INC,1978-02-01,,28.125,25.75,25.875,0.9539170506912442
22293,GLW,CORNING GLASS WORKS,1978-02-01,,49.25,45.125,45.125,0.9352331606217616
22509,PPG,P P G INDUSTRIES INC,1978-02-01,,25.0,23.25,24.0,1.0052356020942408
22592,MMM,MINNESOTA MINING & MFG CO,1978-02-01,,47.5,44.875,45.125,0.9626666666666667
22752,MRK,MERCK & CO INC,1978-02-01,,56.875,52.125,52.625,0.958997722095672
22779,MOT,MOTOROLA INC,1978-02-01,,36.875,35.0,35.0,0.9688581314878892
23026,OEC,OHIO EDISON CO,1978-02-01,,19.25,17.875,18.375,0.9865771812080537
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1978-02-01,,23.0,21.625,21.625,0.9664804469273743
23819,HAL,HALLIBURTON CO,1978-02-01,,61.75,56.5,56.5,0.9535864978902954
23931,NSP,NORTHERN STATES POWER CO MN,1978-02-01,,26.75,25.5,26.125,1.0145631067961165
24010,MSU,MIDDLE SOUTH UTILITIES INC,1978-02-01,,16.375,16.0,16.125,0.9923076923076923
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1978-02-01,,24.125,22.875,23.0,0.9633507853403142
24643,AA,ALUMINUM COMPANY AMER,1978-02-01,,40.125,38.5,38.75,0.9967845659163987
25320,CPB,CAMPBELL SOUP CO,1978-02-01,,34.75,31.75,32.875,1.0313725490196077
25785,F,FORD MOTOR CO DEL,1978-02-01,,43.0,41.125,42.125,1.0059701492537314
10145,ACD,ALLIED CHEMICAL CORP,1978-03-01,,39.375,35.375,37.0,1.027777777777778
11308,KO,COCA COLA CO,1978-03-01,,39.5,35.625,37.875,1.0557491289198606
11404,ED,CONSOLIDATED EDISON CO NY INC,1978-03-01,,23.375,22.625,23.25,1.021978021978022
11674,DTE,DETROIT EDISON CO,1978-03-01,,16.625,16.0,16.25,1.0
11762,ETN,EATON CORP,1978-03-01,,35.375,33.25,34.75,1.0296296296296297
11850,XON,EXXON CORP,1978-03-01,,46.5,43.75,44.625,1.0142045454545454
12052,GD,GENERAL DYNAMICS CORP,1978-03-01,,45.25,38.75,43.5,1.10828025477707
12060,GE,GENERAL ELECTRIC CO,1978-03-01,,47.875,43.625,46.625,1.041899441340782
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1978-03-01,,252.5,235.25,235.5,0.9373134328358209
13856,PEP,PEPSICO INC,1978-03-01,,26.625,24.5,26.125,1.0609137055837563
13901,MO,PHILIP MORRIS INC,1978-03-01,,59.375,56.0,58.0,1.024282560706402
13928,P,PHILLIPS PETROLEUM CO,1978-03-01,,30.625,27.5,28.5,1.0178571428571428
14541,SD,STANDARD OIL CO CALIFORNIA,1978-03-01,,40.0,37.25,38.625,1.0231788079470199
15579,TXN,TEXAS INSTRUMENTS INC,1978-03-01,,66.5,61.75,63.625,1.0345528455284554
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1978-03-01,,26.875,25.125,25.125,0.9710144927536232
16600,HSY,HERSHEY FOODS CORP,1978-03-01,,21.625,20.25,21.375,1.0301204819277108
16678,KR,KROGER CO,1978-03-01,,29.75,26.0,29.375,1.119047619047619
17005,MES,MELVILLE CORP,1978-03-01,,27.375,24.5,27.25,1.0686274509803921
17478,MHP,MCGRAW HILL INC,1978-03-01,,19.25,17.625,19.25,1.084507042253521
17750,KMB,KIMBERLY CLARK CORP,1978-03-01,,43.5,41.0,41.375,0.9538904899135446
17830,UTX,UNITED TECHNOLOGIES CORP,1978-03-01,,36.75,33.625,35.625,1.051660516605166
18163,PG,PROCTER & GAMBLE CO,1978-03-01,,78.375,74.0,74.125,0.9657980456026058
18411,SO,SOUTHERN CO,1978-03-01,,17.0,15.75,16.875,1.0227272727272727
18542,CAT,CATERPILLAR TRACTOR INC,1978-03-01,,49.625,45.375,47.375,0.9619289340101523
18729,CL,COLGATE PALMOLIVE CO,1978-03-01,,20.625,19.25,20.25,1.0318471337579618
19350,DE,DEERE & CO,1978-03-01,,25.625,22.5,25.125,1.0864864864864865
19393,BMY,BRISTOL MYERS CO,1978-03-01,,32.0,28.0,29.875,1.0391304347826087
19561,BA,BOEING CO,1978-03-01,,35.125,31.25,34.0,1.0793650793650793
20482,ABT,ABBOTT LABORATORIES,1978-03-01,,56.5,51.5,55.25,1.075425790754258
21573,IP,INTERNATIONAL PAPER CO,1978-03-01,,38.625,35.125,38.0,1.0519031141868511
21776,PE,PHILADELPHIA ELECTRIC CO,1978-03-01,,19.0,18.375,18.75,1.0135135135135136
21936,PFE,PFIZER INC,1978-03-01,,28.5,25.5,27.625,1.067632850241546
22293,GLW,CORNING GLASS WORKS,1978-03-01,,49.0,44.875,46.75,1.03601108033241
22509,PPG,P P G INDUSTRIES INC,1978-03-01,,26.5,23.625,25.875,1.078125
22592,MMM,MINNESOTA MINING & MFG CO,1978-03-01,,46.0,43.75,43.75,0.9695290858725761
22752,MRK,MERCK & CO INC,1978-03-01,,53.75,47.375,48.625,0.9239904988123515
22779,MOT,MOTOROLA INC,1978-03-01,,39.375,35.0,39.0,1.1142857142857143
23026,OEC,OHIO EDISON CO,1978-03-01,,18.875,18.0,18.375,1.0
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1978-03-01,,23.0,21.5,22.5,1.0404624277456647
23819,HAL,HALLIBURTON CO,1978-03-01,,59.875,54.875,57.5,1.0176991150442478
23931,NSP,NORTHERN STATES POWER CO MN,1978-03-01,,26.75,24.625,24.625,0.9425837320574163
24010,MSU,MIDDLE SOUTH UTILITIES INC,1978-03-01,,16.375,15.75,16.0,0.9922480620155039
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1978-03-01,,23.5,22.125,23.375,1.016304347826087
24643,AA,ALUMINUM COMPANY AMER,1978-03-01,,42.375,38.75,39.75,1.0258064516129033
25320,CPB,CAMPBELL SOUP CO,1978-03-01,,33.5,32.0,32.375,0.9847908745247148
25785,F,FORD MOTOR CO DEL,1978-03-01,,45.5,42.0,45.5,1.0801186943620178
10145,ACD,ALLIED CHEMICAL CORP,1978-04-01,,44.75,36.5,43.5,1.1756756756756757
11308,KO,COCA COLA CO,1978-04-01,,42.5,37.375,42.25,1.1155115511551155
11404,ED,CONSOLIDATED EDISON CO NY INC,1978-04-01,,23.375,22.625,23.125,0.9946236559139785
11674,DTE,DETROIT EDISON CO,1978-04-01,,16.5,15.625,15.75,0.9692307692307692
11762,ETN,EATON CORP,1978-04-01,,39.375,34.625,39.0,1.1223021582733812
11850,XON,EXXON CORP,1978-04-01,,48.625,44.0,47.125,1.0560224089635855
12052,GD,GENERAL DYNAMICS CORP,1978-04-01,,52.75,43.0,49.875,1.146551724137931
12060,GE,GENERAL ELECTRIC CO,1978-04-01,,53.5,45.875,52.25,1.1206434316353886
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1978-04-01,,266.0,234.75,266.0,1.129511677282378
13856,PEP,PEPSICO INC,1978-04-01,,29.625,25.875,29.375,1.124401913875598
13901,MO,PHILIP MORRIS INC,1978-04-01,,66.0,57.125,64.5,1.1120689655172413
13928,P,PHILLIPS PETROLEUM CO,1978-04-01,,34.5,28.125,34.375,1.206140350877193
14541,SD,STANDARD OIL CO CALIFORNIA,1978-04-01,,43.375,37.75,43.375,1.1229773462783172
15579,TXN,TEXAS INSTRUMENTS INC,1978-04-01,,79.375,63.0,78.0,1.225933202357564
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1978-04-01,,25.875,24.75,25.375,1.0099502487562189
16600,HSY,HERSHEY FOODS CORP,1978-04-01,,23.25,21.125,22.375,1.0467836257309941
16678,KR,KROGER CO,1978-04-01,,32.125,28.625,31.125,1.0595744680851065
17005,MES,MELVILLE CORP,1978-04-01,,30.625,27.0,30.0,1.1009174311926606
17478,MHP,MCGRAW HILL INC,1978-04-01,,21.5,19.125,21.375,1.1103896103896105
17750,KMB,KIMBERLY CLARK CORP,1978-04-01,,48.375,41.375,48.375,1.1691842900302114
17830,UTX,UNITED TECHNOLOGIES CORP,1978-04-01,,41.25,35.375,40.375,1.1333333333333333
18163,PG,PROCTER & GAMBLE CO,1978-04-01,,84.5,73.375,84.5,1.1399662731871838
18411,SO,SOUTHERN CO,1978-04-01,,17.125,16.125,16.375,0.9703703703703703
18542,CAT,CATERPILLAR TRACTOR INC,1978-04-01,,56.0,46.75,55.375,1.1688654353562005
18729,CL,COLGATE PALMOLIVE CO,1978-04-01,,21.75,19.875,20.75,1.0246913580246915
19350,DE,DEERE & CO,1978-04-01,,29.5,24.625,28.625,1.1393034825870647
19393,BMY,BRISTOL MYERS CO,1978-04-01,,35.0,29.125,33.125,1.108786610878661
19561,BA,BOEING CO,1978-04-01,,40.75,33.25,40.125,1.1801470588235294
20482,ABT,ABBOTT LABORATORIES,1978-04-01,,60.625,54.0,59.875,1.083710407239819
21573,IP,INTERNATIONAL PAPER CO,1978-04-01,,41.75,36.375,41.25,1.0855263157894737
21776,PE,PHILADELPHIA ELECTRIC CO,1978-04-01,,19.0,18.125,18.375,0.98
